metric_name,metric_value,origin_index 
frontier_per_origin_candidate_counts,1,91464
frontier_per_origin_candidate_counts,2,91465
frontier_per_origin_candidate_counts,2,91466
frontier_per_origin_candidate_counts,1,91467
frontier_per_origin_candidate_counts,2,91468
frontier_per_origin_candidate_counts,4,91469
frontier_per_origin_candidate_counts,2,9147
frontier_per_origin_candidate_counts,1,91470
frontier_per_origin_candidate_counts,3,91472
frontier_per_origin_candidate_counts,2,91473
frontier_per_origin_candidate_counts,1,91474
frontier_per_origin_candidate_counts,2,91475
frontier_per_origin_candidate_counts,1,91476
frontier_per_origin_candidate_counts,2,91477
frontier_per_origin_candidate_counts,1,91478
frontier_per_origin_candidate_counts,1,91479
frontier_per_origin_candidate_counts,1,91480
frontier_per_origin_candidate_counts,2,91481
frontier_per_origin_candidate_counts,4,91482
frontier_per_origin_candidate_counts,2,91483
frontier_per_origin_candidate_counts,1,91485
frontier_per_origin_candidate_counts,2,91487
frontier_per_origin_candidate_counts,2,91490
frontier_per_origin_candidate_counts,2,91492
frontier_per_origin_candidate_counts,2,91493
frontier_per_origin_candidate_counts,3,91494
frontier_per_origin_candidate_counts,2,91495
frontier_per_origin_candidate_counts,2,91496
frontier_per_origin_candidate_counts,2,91497
frontier_per_origin_candidate_counts,2,91498
frontier_per_origin_candidate_counts,1,91499
frontier_per_origin_candidate_counts,1,9150
frontier_per_origin_candidate_counts,2,91502
frontier_per_origin_candidate_counts,1,91503
frontier_per_origin_candidate_counts,1,91504
frontier_per_origin_candidate_counts,2,91505
frontier_per_origin_candidate_counts,2,91507
frontier_per_origin_candidate_counts,1,91508
frontier_per_origin_candidate_counts,1,91509
frontier_per_origin_candidate_counts,2,91510
frontier_per_origin_candidate_counts,2,91511
frontier_per_origin_candidate_counts,2,91512
frontier_per_origin_candidate_counts,3,91513
frontier_per_origin_candidate_counts,2,91514
frontier_per_origin_candidate_counts,1,91515
frontier_per_origin_candidate_counts,1,91516
frontier_per_origin_candidate_counts,1,91517
frontier_per_origin_candidate_counts,1,91518
frontier_per_origin_candidate_counts,1,91519
frontier_per_origin_candidate_counts,2,91520
frontier_per_origin_candidate_counts,1,91521
frontier_per_origin_candidate_counts,2,91522
frontier_per_origin_candidate_counts,1,91523
frontier_per_origin_candidate_counts,2,91524
frontier_per_origin_candidate_counts,2,91525
frontier_per_origin_candidate_counts,1,91526
frontier_per_origin_candidate_counts,1,91529
frontier_per_origin_candidate_counts,2,91530
frontier_per_origin_candidate_counts,2,91533
frontier_per_origin_candidate_counts,1,91534
frontier_per_origin_candidate_counts,2,91535
frontier_per_origin_candidate_counts,2,91536
frontier_per_origin_candidate_counts,1,91537
frontier_per_origin_candidate_counts,2,91538
frontier_per_origin_candidate_counts,2,91540
frontier_per_origin_candidate_counts,2,91541
frontier_per_origin_candidate_counts,2,91542
frontier_per_origin_candidate_counts,3,91544
frontier_per_origin_candidate_counts,2,91545
frontier_per_origin_candidate_counts,1,91546
frontier_per_origin_candidate_counts,2,91547
frontier_per_origin_candidate_counts,1,91548
frontier_per_origin_candidate_counts,2,91549
frontier_per_origin_candidate_counts,2,9155
frontier_per_origin_candidate_counts,2,91550
frontier_per_origin_candidate_counts,1,91551
frontier_per_origin_candidate_counts,2,91553
frontier_per_origin_candidate_counts,2,91554
frontier_per_origin_candidate_counts,2,91555
frontier_per_origin_candidate_counts,2,91556
frontier_per_origin_candidate_counts,2,91559
frontier_per_origin_candidate_counts,2,91560
frontier_per_origin_candidate_counts,2,91562
frontier_per_origin_candidate_counts,2,91563
frontier_per_origin_candidate_counts,2,91564
frontier_per_origin_candidate_counts,1,91565
frontier_per_origin_candidate_counts,2,91566
frontier_per_origin_candidate_counts,2,91567
frontier_per_origin_candidate_counts,2,91568
frontier_per_origin_candidate_counts,1,91569
frontier_per_origin_candidate_counts,2,91570
frontier_per_origin_candidate_counts,2,91571
frontier_per_origin_candidate_counts,2,91572
frontier_per_origin_candidate_counts,2,91573
frontier_per_origin_candidate_counts,3,91574
frontier_per_origin_candidate_counts,2,91575
frontier_per_origin_candidate_counts,2,91576
frontier_per_origin_candidate_counts,2,91577
frontier_per_origin_candidate_counts,2,91578
frontier_per_origin_candidate_counts,2,91579
frontier_per_origin_candidate_counts,2,91580
frontier_per_origin_candidate_counts,2,91581
frontier_per_origin_candidate_counts,1,91582
frontier_per_origin_candidate_counts,2,91583
frontier_per_origin_candidate_counts,2,91584
frontier_per_origin_candidate_counts,3,91585
frontier_per_origin_candidate_counts,1,91587
frontier_per_origin_candidate_counts,1,91589
frontier_per_origin_candidate_counts,1,91591
frontier_per_origin_candidate_counts,2,91592
frontier_per_origin_candidate_counts,2,91593
frontier_per_origin_candidate_counts,2,91594
frontier_per_origin_candidate_counts,2,91595
frontier_per_origin_candidate_counts,2,91596
frontier_per_origin_candidate_counts,3,91597
frontier_per_origin_candidate_counts,2,91598
frontier_per_origin_candidate_counts,2,91599
frontier_per_origin_candidate_counts,1,916
frontier_per_origin_candidate_counts,2,91600
frontier_per_origin_candidate_counts,2,91601
frontier_per_origin_candidate_counts,2,91602
frontier_per_origin_candidate_counts,3,91603
frontier_per_origin_candidate_counts,1,91604
frontier_per_origin_candidate_counts,2,91605
frontier_per_origin_candidate_counts,2,91606
frontier_per_origin_candidate_counts,1,91608
frontier_per_origin_candidate_counts,3,91609
frontier_per_origin_candidate_counts,2,91610
frontier_per_origin_candidate_counts,2,91611
frontier_per_origin_candidate_counts,2,91612
frontier_per_origin_candidate_counts,2,91613
frontier_per_origin_candidate_counts,2,91615
frontier_per_origin_candidate_counts,2,91617
frontier_per_origin_candidate_counts,1,91618
frontier_per_origin_candidate_counts,1,91620
frontier_per_origin_candidate_counts,1,91621
frontier_per_origin_candidate_counts,1,91622
frontier_per_origin_candidate_counts,2,91623
frontier_per_origin_candidate_counts,1,91624
frontier_per_origin_candidate_counts,3,91625
frontier_per_origin_candidate_counts,2,91626
frontier_per_origin_candidate_counts,2,91627
frontier_per_origin_candidate_counts,2,91628
frontier_per_origin_candidate_counts,3,91629
frontier_per_origin_candidate_counts,1,91630
frontier_per_origin_candidate_counts,2,91632
frontier_per_origin_candidate_counts,3,91633
frontier_per_origin_candidate_counts,2,91634
frontier_per_origin_candidate_counts,2,91635
frontier_per_origin_candidate_counts,1,91636
frontier_per_origin_candidate_counts,2,91637
frontier_per_origin_candidate_counts,1,91638
frontier_per_origin_candidate_counts,1,91639
frontier_per_origin_candidate_counts,2,9164
frontier_per_origin_candidate_counts,2,91640
frontier_per_origin_candidate_counts,2,91641
frontier_per_origin_candidate_counts,1,91642
frontier_per_origin_candidate_counts,1,91643
frontier_per_origin_candidate_counts,1,91644
frontier_per_origin_candidate_counts,2,91645
frontier_per_origin_candidate_counts,3,91646
frontier_per_origin_candidate_counts,2,91647
frontier_per_origin_candidate_counts,3,91648
frontier_per_origin_candidate_counts,2,91649
frontier_per_origin_candidate_counts,2,91650
frontier_per_origin_candidate_counts,2,91652
frontier_per_origin_candidate_counts,1,91653
frontier_per_origin_candidate_counts,2,91654
frontier_per_origin_candidate_counts,2,91655
frontier_per_origin_candidate_counts,2,91656
frontier_per_origin_candidate_counts,2,91657
frontier_per_origin_candidate_counts,1,91659
frontier_per_origin_candidate_counts,2,91660
frontier_per_origin_candidate_counts,2,91662
frontier_per_origin_candidate_counts,2,91663
frontier_per_origin_candidate_counts,2,91664
frontier_per_origin_candidate_counts,2,91665
frontier_per_origin_candidate_counts,2,91666
frontier_per_origin_candidate_counts,2,91668
frontier_per_origin_candidate_counts,2,9167
frontier_per_origin_candidate_counts,2,91670
frontier_per_origin_candidate_counts,1,91671
frontier_per_origin_candidate_counts,2,91672
frontier_per_origin_candidate_counts,2,91673
frontier_per_origin_candidate_counts,2,91674
frontier_per_origin_candidate_counts,1,91675
frontier_per_origin_candidate_counts,2,91676
frontier_per_origin_candidate_counts,2,91677
frontier_per_origin_candidate_counts,2,91680
frontier_per_origin_candidate_counts,1,91681
frontier_per_origin_candidate_counts,2,91682
frontier_per_origin_candidate_counts,1,91684
frontier_per_origin_candidate_counts,1,91686
frontier_per_origin_candidate_counts,2,91687
frontier_per_origin_candidate_counts,1,91688
frontier_per_origin_candidate_counts,2,91689
frontier_per_origin_candidate_counts,2,91690
frontier_per_origin_candidate_counts,2,91691
frontier_per_origin_candidate_counts,2,91692
frontier_per_origin_candidate_counts,1,91693
frontier_per_origin_candidate_counts,3,91694
frontier_per_origin_candidate_counts,1,91696
frontier_per_origin_candidate_counts,2,91697
frontier_per_origin_candidate_counts,3,91698
frontier_per_origin_candidate_counts,2,91699
frontier_per_origin_candidate_counts,2,91700
frontier_per_origin_candidate_counts,2,91701
frontier_per_origin_candidate_counts,1,91702
frontier_per_origin_candidate_counts,2,91703
frontier_per_origin_candidate_counts,1,91704
frontier_per_origin_candidate_counts,4,91705
frontier_per_origin_candidate_counts,2,91706
frontier_per_origin_candidate_counts,1,91707
frontier_per_origin_candidate_counts,2,91708
frontier_per_origin_candidate_counts,2,91709
frontier_per_origin_candidate_counts,1,91710
frontier_per_origin_candidate_counts,1,91711
frontier_per_origin_candidate_counts,3,91712
frontier_per_origin_candidate_counts,2,91713
frontier_per_origin_candidate_counts,2,91714
frontier_per_origin_candidate_counts,1,91715
frontier_per_origin_candidate_counts,2,91716
frontier_per_origin_candidate_counts,1,91717
frontier_per_origin_candidate_counts,1,91718
frontier_per_origin_candidate_counts,2,91719
frontier_per_origin_candidate_counts,1,91720
frontier_per_origin_candidate_counts,2,91721
frontier_per_origin_candidate_counts,1,91722
frontier_per_origin_candidate_counts,1,91723
frontier_per_origin_candidate_counts,4,91724
frontier_per_origin_candidate_counts,1,91725
frontier_per_origin_candidate_counts,2,91726
frontier_per_origin_candidate_counts,2,91727
frontier_per_origin_candidate_counts,1,91728
frontier_per_origin_candidate_counts,2,91729
frontier_per_origin_candidate_counts,2,91731
frontier_per_origin_candidate_counts,1,91732
frontier_per_origin_candidate_counts,1,91733
frontier_per_origin_candidate_counts,1,91734
frontier_per_origin_candidate_counts,3,91735
frontier_per_origin_candidate_counts,3,91736
frontier_per_origin_candidate_counts,1,91737
frontier_per_origin_candidate_counts,1,91738
frontier_per_origin_candidate_counts,1,91739
frontier_per_origin_candidate_counts,2,9174
frontier_per_origin_candidate_counts,1,91740
frontier_per_origin_candidate_counts,1,91741
frontier_per_origin_candidate_counts,2,91742
frontier_per_origin_candidate_counts,3,91743
frontier_per_origin_candidate_counts,2,91744
frontier_per_origin_candidate_counts,3,91745
frontier_per_origin_candidate_counts,1,91746
frontier_per_origin_candidate_counts,2,91747
frontier_per_origin_candidate_counts,1,91748
frontier_per_origin_candidate_counts,2,91750
frontier_per_origin_candidate_counts,1,91751
frontier_per_origin_candidate_counts,2,91752
frontier_per_origin_candidate_counts,1,91753
frontier_per_origin_candidate_counts,4,91754
frontier_per_origin_candidate_counts,2,91755
frontier_per_origin_candidate_counts,3,91756
frontier_per_origin_candidate_counts,2,91757
frontier_per_origin_candidate_counts,2,91758
frontier_per_origin_candidate_counts,2,9176
frontier_per_origin_candidate_counts,1,91760
frontier_per_origin_candidate_counts,1,91761
frontier_per_origin_candidate_counts,2,91763
frontier_per_origin_candidate_counts,2,91764
frontier_per_origin_candidate_counts,1,91765
frontier_per_origin_candidate_counts,2,91766
frontier_per_origin_candidate_counts,1,91767
frontier_per_origin_candidate_counts,2,91768
frontier_per_origin_candidate_counts,2,91769
frontier_per_origin_candidate_counts,2,9177
frontier_per_origin_candidate_counts,2,91771
frontier_per_origin_candidate_counts,2,91772
frontier_per_origin_candidate_counts,2,91773
frontier_per_origin_candidate_counts,2,91774
frontier_per_origin_candidate_counts,2,91775
frontier_per_origin_candidate_counts,2,91776
frontier_per_origin_candidate_counts,2,91777
frontier_per_origin_candidate_counts,2,91778
frontier_per_origin_candidate_counts,1,91779
frontier_per_origin_candidate_counts,2,91780
frontier_per_origin_candidate_counts,2,91781
frontier_per_origin_candidate_counts,1,91782
frontier_per_origin_candidate_counts,2,91784
frontier_per_origin_candidate_counts,2,91785
frontier_per_origin_candidate_counts,1,91786
frontier_per_origin_candidate_counts,2,91787
frontier_per_origin_candidate_counts,2,91788
frontier_per_origin_candidate_counts,1,91789
frontier_per_origin_candidate_counts,1,91790
frontier_per_origin_candidate_counts,2,91791
